"Topic","num","title","link","TT_raw","TT_prime","value","DocCount"
"t.21","13103","Computer Software Piracy","http://www.presidency.ucsb.edu/ws/index.php?pid=55011","management, intended, activity, party, substantive, create, benefit, enforceable, improve, review","judicial, internal, routine, auspice, intent, question, recognize, fully, intended, substantive",0.179487146614154,63
"t.22","13565","Establishment of the Intellectual Property Enforcement Advisory Committees","http://www.presidency.ucsb.edu/ws/index.php?pid=88978","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0.547277596243443,8
"t.22","13480","Exclusions From the Federal Labor-Management Relations Program","http://www.presidency.ucsb.edu/ws/index.php?pid=85056","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0.367815609725259,8
"t.22","13648","Combating Wildlife Trafficking","http://www.presidency.ucsb.edu/ws/index.php?pid=103882","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0.30449798374121,8
"t.22","13041","Further Amendment to Executive Order 13010, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=53960","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0.133333111117037,8
"t.22","13558","Export Enforcement Coordination Center","http://www.presidency.ucsb.edu/ws/index.php?pid=88690","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0.132530309188258,8
"t.22","9937","Authorizing the Agencies Participating in the Philippine Rehabilitation Program to Exercise the Authority Vested in the President by Section 4 of the Philippine Property Act of 1946","http://www.presidency.ucsb.edu/ws/index.php?pid=78174","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0.113636828505001,8
"t.22","13335","Incentives for the Use of Health Information Technology and Establishing the Position of the National Health Information Technology Coordinator","http://www.presidency.ucsb.edu/ws/index.php?pid=61429","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0.0973452554361261,8
"t.22","12712","Adding the Secretary of Energy to the National Space Council","http://www.presidency.ucsb.edu/ws/index.php?pid=23557","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0.0714331631013178,8
"t.22","10727","Designating the Preparatory Commission of the International Atomic Energy Agency, the International Atomic Energy Agency, and the Universal Postal Union as Public International Organizations Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","http://www.presidency.ucsb.edu/ws/index.php?pid=106339","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0,8
"t.22","13185","To Strengthen the Federal Government-University Research Partnership","http://www.presidency.ucsb.edu/ws/index.php?pid=61674","enforcement, coordinator, advisory, wildlife, operation, senior, crime, property, intellectual, trade","coordinator, crime, division, intellectual, wildlife, criminal, mobile, separately, enforcement, custom",0,8
"t.23","13061","Federal Support of Community Efforts Along American Heritage Rivers","http://www.presidency.ucsb.edu/ws/index.php?pid=54603","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.802443705227879,9
"t.23","13080","American Heritage Rivers Initiative Advisory Committee","http://www.presidency.ucsb.edu/ws/index.php?pid=55760","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.773278504812138,9
"t.23","11882","Membership of Energy Research and Development Administration on Established River Basin Commissions","http://www.presidency.ucsb.edu/ws/index.php?pid=23948","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.20408117451623,9
"t.23","13331","National and Community Service Programs","http://www.presidency.ucsb.edu/ws/index.php?pid=61426","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.18245610710995,9
"t.23","13195","Trails for America in the 21st Century","http://www.presidency.ucsb.edu/ws/index.php?pid=61683","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.167567564645736,9
"t.23","12517","Delegation Concerning the United States- India Fund for Cultural, Educational, and Scientific Cooperation","http://www.presidency.ucsb.edu/ws/index.php?pid=38703","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.0857154285485719,9
"t.23","11911","Preservation of Endangered Species","http://www.presidency.ucsb.edu/ws/index.php?pid=60470","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.073171306759978,9
"t.23","11990","Protection of Wetlands","http://www.presidency.ucsb.edu/ws/index.php?pid=7578","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.0711113027153681,9
"t.23","12121","Energy Coordinating Committee","http://www.presidency.ucsb.edu/ws/index.php?pid=31957","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0.0555586418381405,9
"t.23","13185","To Strengthen the Federal Government-University Research Partnership","http://www.presidency.ucsb.edu/ws/index.php?pid=61674","community, river, american, heritage, resource, chair, cultural, local, support, ceq","river, heritage, nomination, scenic, characteristic, core, cultural, remote, community, preserve",0,9
"t.24","13155","Access to HIV/AIDS Pharmaceuticals and MedicalTechnologies","http://www.presidency.ucsb.edu/ws/index.php?pid=61648","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.606059922458043,12
"t.24","13623","Preventing and Responding to Violence Against Women and Girls Globally","http://www.presidency.ucsb.edu/ws/index.php?pid=101708","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.391592708415146,12
"t.24","13676","Combating Antibiotic-Resistant Bacteria","http://www.presidency.ucsb.edu/ws/index.php?pid=107546","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.323795087503699,12
"t.24","13649","Accelerating Improvements in HIV Prevention and Care in the United States Through the HIV Care Initiative","http://www.presidency.ucsb.edu/ws/index.php?pid=103876","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.201634875156846,12
"t.24","13648","Combating Wildlife Trafficking","http://www.presidency.ucsb.edu/ws/index.php?pid=103882","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.159169565737926,12
"t.24","13193","Federal Leadership on Global Tobacco Control and Prevention","http://www.presidency.ucsb.edu/ws/index.php?pid=61680","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.145631129229721,12
"t.24","12618","Uniform Treatment of Federally Funded Inventions","http://www.presidency.ucsb.edu/ws/index.php?pid=33850","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.137931807366846,12
"t.24","12601","Presidential Commission on the Human Immunodeficiency Virus Epidemic","http://www.presidency.ucsb.edu/ws/index.php?pid=34478","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.131818336776507,12
"t.24","13103","Computer Software Piracy","http://www.presidency.ucsb.edu/ws/index.php?pid=55011","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.111111253560888,12
"t.24","11195","Placing Additional Positions in Levels IV and V of the Federal Executive Salary Schedule","http://www.presidency.ucsb.edu/ws/index.php?pid=60528","aid, strategy, based, effort, prevent, development, international, country, combating, action","pharmaceutical, combating, vaccine, aid, surveillance, prioritize, preventing, billion, responding, combat",0.103449940518267,12
"t.25","13349","Amending Executive Order 13226 To Designate the Presidents Council of Advisors on Science and Technology To Serve as the National Nanotechnology Advisory Panel","http://www.presidency.ucsb.edu/ws/index.php?pid=61443","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.911762283751272,27
"t.25","13200","Presidents Information Technology Advisory Committee, Further Amendment to Executive Order 13035, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=61482","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.852939100358233,27
"t.25","13305","Extension of the Presidents Information Technology Advisory Committee and the Presidents Council of Advisors on Science and Technology","http://www.presidency.ucsb.edu/ws/index.php?pid=61400","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.764702076158152,27
"t.25","13092","President's Information Technology Advisory Committee, Amendments to Executive Order 13035","http://www.presidency.ucsb.edu/ws/index.php?pid=56356","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.61999828001032,27
"t.25","12768","Extension of the President's Council of Advisors on Science and Technology","http://www.presidency.ucsb.edu/ws/index.php?pid=23607","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.583327083489579,27
"t.25","13113","President's Information Technology Advisory Committee, Further Amendments to Executive Order 13035, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=56879","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.557375033606337,27
"t.25","13215","Presidents Information Technology Advisory Committee, Further Amendment to Executive Order 13035, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=61496","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.548386056196502,27
"t.25","13539","President's Council of Advisors on Science and Technology","http://www.presidency.ucsb.edu/ws/index.php?pid=87787","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.483870759625678,27
"t.25","12882","President's Committee of Advisors on Science and Technology","http://www.presidency.ucsb.edu/ws/index.php?pid=61575","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.439024489391074,27
"t.25","13226","Presidents Council of Advisors on Science and Technology","http://www.presidency.ucsb.edu/ws/index.php?pid=61507","technology, pcast, panel, ostp, advisory, computing, february, committee, high, performance","panel, pcast, nonfederal, perspective, ostp, nstc, standing, extension, high, generation",0.432000108799826,27
"t.26","13196","Final Northwestern Hawaiian Islands Coral Reef Ecosystem Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=61685","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.860946277266618,11
"t.26","13178","Northwestern Hawaiian Islands Coral Reef Ecosystem Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=61667","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.858890572865276,11
"t.26","13022","Administration of the Midway Islands","http://www.presidency.ucsb.edu/ws/index.php?pid=52194","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.393938414452452,11
"t.26","13158","Marine Protected Areas","http://www.presidency.ucsb.edu/ws/index.php?pid=61650","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.324324060235255,11
"t.26","13449","Protection of Striped Bass and Red Drum Fish Populations","http://www.presidency.ucsb.edu/ws/index.php?pid=75975","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.241666694444352,11
"t.26","13089","Coral Reef Protection","http://www.presidency.ucsb.edu/ws/index.php?pid=56122","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.201117260697328,11
"t.26","12231","Strategic Petroleum Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=44874","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.121213682258397,11
"t.26","12806","Establishment of a Fetal Tissue Bank","http://www.presidency.ucsb.edu/ws/index.php?pid=23740","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.0983614888402554,11
"t.26","12751","Health Care Services for Operation Desert Storm","http://www.presidency.ucsb.edu/ws/index.php?pid=23590","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.0909099173353373,11
"t.26","9890","Amending Executive Order No. 6783 Creating the Quetico-Superior Committee","http://www.presidency.ucsb.edu/ws/index.php?pid=78140","reserve, marine, area, island, secretary, resource, seq, management, fishing, wildlife","refuge, magnuson, hawaii, sanctuary, fishing, reserve, island, cooling, zone, marine",0.0800008799876802,11
"t.27","13019","Supporting Families: Collecting Delinquent Child Support Obligations","http://www.presidency.ucsb.edu/ws/index.php?pid=52010","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.929775039452225,18
"t.27","12953","Actions Required of All Executive Agencies To Facilitate Payment of Child Support","http://www.presidency.ucsb.edu/ws/index.php?pid=51034","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.508230135565704,18
"t.27","12251","Cuban and Haitian Entrants","http://www.presidency.ucsb.edu/ws/index.php?pid=45498","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.374999218754883,18
"t.27","12185","Conservation of Petroleum and Natural Gas","http://www.presidency.ucsb.edu/ws/index.php?pid=31844","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.305882221453597,18
"t.27","12129","Critical Energy Facility Program","http://www.presidency.ucsb.edu/ws/index.php?pid=32160","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.2808984913534,18
"t.27","13461","Providing an Order of Succession Within the Department of Health and Human Services","http://www.presidency.ucsb.edu/ws/index.php?pid=76589","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.187500312498438,18
"t.27","13311","Homeland Security Information Sharing","http://www.presidency.ucsb.edu/ws/index.php?pid=61406","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.145833311632103,18
"t.27","12937","Declassification of Selected Records Within the National Archives of the United States","http://www.presidency.ucsb.edu/ws/index.php?pid=49472","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.142857142857143,18
"t.27","13022","Administration of the Midway Islands","http://www.presidency.ucsb.edu/ws/index.php?pid=52194","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.131313478214757,18
"t.27","13607","Establishing Principles of Excellence for Educational Institutions Serving Service Members, Veterans, Spouses, and Other Family Members","http://www.presidency.ucsb.edu/ws/index.php?pid=100707","support, secretary, assistance, child, action, financial, procedure, date, obligation, hhs","child, failure, deadline, consolidated, parent, obligation, enforce, cfr, prospective, targeted",0.126315844875305,18
"t.28","13555","White House Initiative on Educational Excellence for Hispanics","http://www.presidency.ucsb.edu/ws/index.php?pid=88604","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.75416638657423,18
"t.28","13621","White House Initiative on Educational Excellence for African Americans","http://www.presidency.ucsb.edu/ws/index.php?pid=101576","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.680473169006784,18
"t.28","13592","Improving American Indian and Alaska Native Educational Opportunities and Strengthening Tribal Colleges and Universities","http://www.presidency.ucsb.edu/ws/index.php?pid=97357","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.309701424315035,18
"t.28","13230","Presidents Advisory Commission on Educational Excellence for Hispanic Americans","http://www.presidency.ucsb.edu/ws/index.php?pid=61511","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.304535524259693,18
"t.28","13532","Promoting Excellence, Innovation, and Sustainability at Historically Black Colleges and Universities","http://www.presidency.ucsb.edu/ws/index.php?pid=87608","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.223918601609566,18
"t.28","11183","Establishing the President's Commission on White House Fellowships","http://www.presidency.ucsb.edu/ws/index.php?pid=59143","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.137931153388331,18
"t.28","13072","White House Millennium Council","http://www.presidency.ucsb.edu/ws/index.php?pid=54960","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.12195140987461,18
"t.28","11330","Providing for the Coordination of Youth Opportunity by Programs","http://www.presidency.ucsb.edu/ws/index.php?pid=106074","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.1045752851465,18
"t.28","13371","Amendments to Executive Order 13285, Relating to the Presidents Council on Service and Civic Participation","http://www.presidency.ucsb.edu/ws/index.php?pid=61464","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.0991740523171824,18
"t.28","13445","Strengthening Adult Education","http://www.presidency.ucsb.edu/ws/index.php?pid=75824","education, initiative, american, hispanic, commission, university, career, community, group, working","convened, hispanic, percentage, positive, productive, proportion, adult, face, excellence, live",0.0989400729185733,18
"t.29","13388","Further Strengthening the Sharing of Terrorism Information To Protect Americans","http://www.presidency.ucsb.edu/ws/index.php?pid=62527","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0.708206345100597,7
"t.29","13356","Strengthening the Sharing of Terrorism Information To Protect Americans","http://www.presidency.ucsb.edu/ws/index.php?pid=61450","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0.558181492562279,7
"t.29","13354","National Counterterrorism Center","http://www.presidency.ucsb.edu/ws/index.php?pid=61448","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0.33333326719582,7
"t.29","13355","Strengthened Management of the Intelligence Community","http://www.presidency.ucsb.edu/ws/index.php?pid=61449","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0.128637114366681,7
"t.29","13406","Protecting the Property Rights of the American People","http://www.presidency.ucsb.edu/ws/index.php?pid=229","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0.111111585943296,7
"t.29","13407","Public Alert and Warning System","http://www.presidency.ucsb.edu/ws/index.php?pid=234","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0.0929369328778698,7
"t.29","13353","Establishing the Presidents Board on Safeguarding Americans Civil Liberties","http://www.presidency.ucsb.edu/ws/index.php?pid=61447","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0.0656251484371289,7
"t.29","13185","To Strengthen the Federal Government-University Research Partnership","http://www.presidency.ucsb.edu/ws/index.php?pid=61674","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0,7
"t.29","13539","President's Council of Advisors on Science and Technology","http://www.presidency.ucsb.edu/ws/index.php?pid=87787","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0,7
"t.29","10727","Designating the Preparatory Commission of the International Atomic Energy Agency, the International Atomic Energy Agency, and the Universal Postal Union as Public International Organizations Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","http://www.presidency.ucsb.edu/ws/index.php?pid=106339","terrorism, sharing, set, title, term, applicable, environment, intelligence, individual, collection","terrorism, interchange, expeditious, interoperable, distributed, detection, automated, robert, collected, integrating",0,7
"t.3","13139","Improving Health Protection of Military Personnel Participating in Particular Military Operations","http://www.presidency.ucsb.edu/ws/index.php?pid=56623","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0.815789156279064,8
"t.3","13337","Issuance of Permits With Respect to Certain Energy-Related Facilities and Land Transportation Crossings on the International Boundaries of the United States","http://www.presidency.ucsb.edu/ws/index.php?pid=61431","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0.452684867316094,8
"t.3","10485","Providing for the Performance of Certain Functions Heretofore Performed by the President With Respect to Electric Power and Natural Gas Facilities Located on the Borders of the United States","http://www.presidency.ucsb.edu/ws/index.php?pid=59222","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0.390624503582022,8
"t.3","9942","Providing for the Performance of Certain Functions Under the Rubber Act of 1948","http://www.presidency.ucsb.edu/ws/index.php?pid=78179","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0.186046673875885,8
"t.3","9604","Providing for the Release of Scientific Information (Extension and Amendment of Executive Order No. 9568)","http://www.presidency.ucsb.edu/ws/index.php?pid=60669","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0.174603930457474,8
"t.3","12129","Critical Energy Facility Program","http://www.presidency.ucsb.edu/ws/index.php?pid=32160","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0.095505857845423,8
"t.3","12142","Alaska Natural Gas Transportation System","http://www.presidency.ucsb.edu/ws/index.php?pid=32510","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0.0638301795664844,8
"t.3","9568","Providing for the Release of Scientific Information","http://www.presidency.ucsb.edu/ws/index.php?pid=60663","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0.0621765550744973,8
"t.3","10727","Designating the Preparatory Commission of the International Atomic Energy Agency, the International Atomic Energy Agency, and the Universal Postal Union as Public International Organizations Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","http://www.presidency.ucsb.edu/ws/index.php?pid=106339","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0,8
"t.3","13185","To Strengthen the Federal Government-University Research Partnership","http://www.presidency.ucsb.edu/ws/index.php?pid=61674","secretary, waiver, permit, request, military, dod, application, determination, informed, operation","waiver, consent, informed, importation, systematic, applicant, thereunder, documentation, border, permit",0,8
"t.30","13170","Increasing Opportunities and Access for Disadvantaged Businesses","http://www.presidency.ucsb.edu/ws/index.php?pid=61661","procurement, business, contract, small, ensure, acquisition, award, goal, participation, procedure","procurement, threshold, disadvantaged, small, contracting, fair, placement, firm, business, contract",0.674129098908633,16
"t.30","12928","Promoting Procurement With Small Businesses Owned and Controlled by Socially and Economically Disadvantaged Individuals, Historically Black Colleges and Universities, and Minority Institutions","http://www.presidency.ucsb.edu/ws/index.php?pid=49177","procurement, business, contract, small, ensure, acquisition, award, goal, participation, procedure","procurement, threshold, disadvantaged, small, contracting, fair, placement, firm, business, contract",0.656249495443497,16
"t.30","12979","Agency Procurement Protests","http://www.presidency.ucsb.edu/ws/index.php?pid=50702","procurement, business, contract, small, ensure, acquisition, award, goal, participation, procedure","procurement, threshold, disadvantaged, small, contracting, fair, placement, firm, business, contract",0.552378748311914,16
"t.30","12931","Federal Procurement Reform","http://www.presidency.ucsb.edu/ws/index.php?pid=49274","procurement, business, contract, small, ensure, acquisition, award, goal, participation, procedure","procurement, threshold, disadvantaged, small, contracting, fair, placement, firm, business, contract",0.399999684211191,16
"t.30","12352","Federal Procurement Reforms","http://www.presidency.ucsb.edu/ws/index.php?pid=42283","procurement, business, contract, small, ensure, acquisition, award, goal, participation, procedure","procurement, threshold, disadvantaged, small, contracting, fair, placement, firm, business, contract",0.38222181728485,16
"t.30","13329","Encouraging Innovation in Manufacturing","http://www.presidency.ucsb.edu/ws/index.php?pid=61424","procurement, business, contract, small, ensure, acquisition, award, goal, participation, procedure","procurement, threshold, disadvantaged, small, contracting, fair, placement, firm, business, contract",0.263888300542983,16
"t.30","12849","Implementation of Agreement With the European Community on Government Procurement","http://www.presidency.ucsb.edu/ws/index.php?pid=61545","procurement, business, contract, small, ensure, acquisition, award, goal, participation, procedure","procurement, threshold, disadvantaged, small, contracting, fair, placement, firm, business, contract",0.174603241790366,16
"t.30","11311","Carrying out Provisions of the Beirut Agreement of 1948 Relating to Audio-Visual Materials","http://www.presidency.ucsb.edu/ws/index.php?pid=59164","procurement, business, contract, small, ensure, acquisition, award, goal, participation, procedure","procurement, threshold, disadvantaged, small, contracting, fair, placement, firm, business, contract",0.137254709730043,16
