"Topic","num","title","link","TT_raw","TT_prime","value","DocCount"
"t.25","10824","Designating the National Aeronautics and Space Administration as an Agency To Have Certain Contractual Authority Under the Assignment of Claims Act of 1940, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=106515","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.761903136815439,118
"t.25","10840","Designating the Federal Aviation Agency as an Agency To Have Certain Contractual Authority Under the Assignment of Claims Act of 1940, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=59277","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.758062877216525,118
"t.25","10369","Further Designation Pursuant to Section 103 (a) of the Renegotiation Act of 1951","http://www.presidency.ucsb.edu/ws/index.php?pid=78474","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.69230493098771,118
"t.25","11765","Sale of Vessels of the Navy","http://www.presidency.ucsb.edu/ws/index.php?pid=59127","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.647057266442092,118
"t.25","10697","Tariff of United States Foreign Service Fees","http://www.presidency.ucsb.edu/ws/index.php?pid=106357","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.639238711751728,118
"t.25","10885","Sale of Vessels of the Navy","http://www.presidency.ucsb.edu/ws/index.php?pid=106550","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.637927259247765,118
"t.25","10210","Authorizing the Department of Defense and the Department of Commerce to Exercise the Functions and Powers Set Forth in Title Ii of the First War Powers Act, 1941, as Amended by the Act of January 12, 1951, and Prescribing Regulations for the Exercise of Such Functions and Powers","http://www.presidency.ucsb.edu/ws/index.php?pid=60785","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.587865703069348,118
"t.25","10679","Withholding of Compensation of Certain Civilian Employees of the Army National Guard and the Air National Guard for State Employee Retirement System Purposes","http://www.presidency.ucsb.edu/ws/index.php?pid=106376","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.566963466599405,118
"t.25","10407","Withholding of State or Territorial Income Taxes by Federal Agencies","http://www.presidency.ucsb.edu/ws/index.php?pid=78505","contract, agency, agreement, claim, fee, payment, service, term, amount, pursuant","payroll, bid, bond, fee, surety, withholding, withheld, franchise, bidding, advertised",0.56317623975408,118
"t.26","12181","Generalized System of Preferences for Developing Countries","http://www.presidency.ucsb.edu/ws/index.php?pid=31815","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","11906","Amending the Generalized System of Preferences","http://www.presidency.ucsb.edu/ws/index.php?pid=23681","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","12041","Generalized System of Preferences for Developing Countries","http://www.presidency.ucsb.edu/ws/index.php?pid=30425","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","11934","Amending the Generalized System of Preferences","http://www.presidency.ucsb.edu/ws/index.php?pid=23682","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","12180","Generalized System of Preferences for Developing Countries","http://www.presidency.ucsb.edu/ws/index.php?pid=31814","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","12204","Generalized System of Preferences","http://www.presidency.ucsb.edu/ws/index.php?pid=33190","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","12124","Generalized System of Preferences","http://www.presidency.ucsb.edu/ws/index.php?pid=31979","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","11960","Amending the Generalized System of Preferences","http://www.presidency.ucsb.edu/ws/index.php?pid=23767","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","11974","Generalized System of Preferences for Developing Countries","http://www.presidency.ucsb.edu/ws/index.php?pid=7094","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.26","12032","Generalized System of Preferences for Developing Countries","http://www.presidency.ucsb.edu/ws/index.php?pid=7066","article, annex, country, sec, item, tsus, made, iii, beneficiary, eligible","tsus, gsp, generalized, lddc, subdivide, staged, nomenclature, headnote, preferential, imported",1,80
"t.27","10247","Suspending the Limitations Upon Punishments for Violations of Articles 82, 85, 86(3), 87, 90, 91(1) and (2), 113, and 115 of the Uniform Code of Military Justice","http://www.presidency.ucsb.edu/ws/index.php?pid=78396","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.902437061282628,76
"t.27","13669","2014 Amendments to the Manual for Courts-Martial, United States","http://www.presidency.ucsb.edu/ws/index.php?pid=105018","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.879998986669369,76
"t.27","13643","2013 Amendments to the Manual for Courts-Martial, United States","http://www.presidency.ucsb.edu/ws/index.php?pid=103598","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.835614374187503,76
"t.27","13552","2010 Amendments to the Manual for Courts-Martial, United States","http://www.presidency.ucsb.edu/ws/index.php?pid=88364","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.831167970992283,76
"t.27","11317","Amending Paragraph 127c of the Manual for Courts-Martial, United States, 1951","http://www.presidency.ucsb.edu/ws/index.php?pid=60545","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.820894564493837,76
"t.27","13696","2015 Amendments to the Manual for Courts-Martial, United States","http://www.presidency.ucsb.edu/ws/index.php?pid=110357","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.812498203131738,76
"t.27","10628","Restoring Limitations Upon Punishments for Violations of Articles 82, 85, 86(3), 87, 90, 91(1) and (2), 113, and 115 of the Uniform Code of Military Justice","http://www.presidency.ucsb.edu/ws/index.php?pid=59248","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.807015050797978,76
"t.27","10256","Amendment of Paragraph 126e of the Manual for Courts-Martial, United States, 1951","http://www.presidency.ucsb.edu/ws/index.php?pid=78403","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.799997666678333,76
"t.27","10652","Amendment of Paragraph 126e of the Manual for Courts-Martial, United States, 1951","http://www.presidency.ucsb.edu/ws/index.php?pid=106360","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.792206004392191,76
"t.27","11430","Prescribing the Manual for Courts-Martial, United States, 1969","http://www.presidency.ucsb.edu/ws/index.php?pid=106199","punishment, martial, court, accused, sentence, military, confinement, article, offense, manual","nonjudicial, rehearing, unexecuted, servicemember, amounting, confinement, carnal, bad, adjudged, parole",0.774507747028443,76
"t.28","12673","Delegation of Disaster Relief and Emergency Assistance Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=60449","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.828827489655433,108
"t.28","11084","Amending Executive Order No. 10995, Relating to Telecommunications","http://www.presidency.ucsb.edu/ws/index.php?pid=59023","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.739127599260294,108
"t.28","12381","Delegation of Emergency Management Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=42934","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.734938307451901,108
"t.28","11556","Assigning Telecommunications Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=105884","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.698656353682782,108
"t.28","12046","Telecommunications Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=30574","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.615906744556064,108
"t.28","12148","Federal Emergency Management","http://www.presidency.ucsb.edu/ws/index.php?pid=32625","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.594624705655227,108
"t.28","12472","Assignment of National Security and Emergency Preparedness Telecommunications Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=39723","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.585542060870021,108
"t.28","11662","Further Providing for the Administration of the Disaster Relief Act of 1970, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=60502","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.576922485211652,108
"t.28","10995","Assigning Telecommunications Management Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=58933","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.534161303576425,108
"t.28","10221","Providing for the Administration of Disaster Relief","http://www.presidency.ucsb.edu/ws/index.php?pid=78375","emergency, director, communication, telecommunication, disaster, function, agency, management, national, government","rebuilding, hurricane, electromagnetic, coupon, disaster, stafford, alert, telecommunication, fema, spectrum",0.527024817399882,108
"t.29","12133","Drug Policy Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=32312","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.797295416369934,139
"t.29","12368","Drug Abuse Policy Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=42672","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.674156154529816,139
"t.29","13257","Presidents Interagency Task Force To Monitor and Combat Trafficking in Persons","http://www.presidency.ucsb.edu/ws/index.php?pid=61354","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.646408320870186,139
"t.29","11641","Concentration of Law Enforcement Activities Relating to Drug Abuse","http://www.presidency.ucsb.edu/ws/index.php?pid=60498","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.602484344739944,139
"t.29","11534","Establishing the National Council on Organized Crime","http://www.presidency.ucsb.edu/ws/index.php?pid=105868","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.578430084587904,139
"t.29","13165","Creation of the White House Task Force on Drug Use in Sports and Authorization for the Director of the Office of National Drug Control Policy To Serve as the United States Governments Representative on the Board of the World Anti-Doping Agency","http://www.presidency.ucsb.edu/ws/index.php?pid=61656","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.504165822918776,139
"t.29","13271","Establishment of the Corporate Fraud Task Force","http://www.presidency.ucsb.edu/ws/index.php?pid=61367","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.496153467456204,139
"t.29","12880","National Drug Control Program","http://www.presidency.ucsb.edu/ws/index.php?pid=61573","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.444444104938743,139
"t.29","11676","Providing for the Establishment of an Office of National Narcotics Intelligence Within the Department of Justice","http://www.presidency.ucsb.edu/ws/index.php?pid=106727","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.442528038712532,139
"t.29","12590","National Drug Policy Board","http://www.presidency.ucsb.edu/ws/index.php?pid=34026","force, task, drug, enforcement, policy, doj, national, office, control, crime","task, juvenile, trafficking, drug, theft, illegal, shortage, narcotic, crime, prosecute",0.442508134129336,139
"t.3","10667","Amendment of Executive Order No. 10629, Authorizing Enlistments in the Ready Reserve of the Army Reserve and Marine Corps Reserve, To Authorize Enlistments in the Naval and Coast Guard Reserves","http://www.presidency.ucsb.edu/ws/index.php?pid=106368","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.904760941045378,212
"t.3","9984","Regulations Governing the Furnishing of Clothing in Kind or Payment of Cash Allowances in Lieu Thereof to Enlisted Personnel of the Navy, Coast Guard, Naval Reserve and Coast Guard Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=78209","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.898487948817301,212
"t.3","10677","Amendment of Executive Order 10629, as Amended, To Authorize Enlistments in the Ready Reserve of the Air Force Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=60610","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.886362758266458,212
"t.3","10113","Delegating the Authority of the President to Prescribe Clothing Allowances, and Cash Allowances in Lieu Thereof, for Enlisted Men in the Armed Forces","http://www.presidency.ucsb.edu/ws/index.php?pid=59324","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.862318315480702,212
"t.3","10629","Authorizing Enlistments in the Ready Reserve of the Army Reserve and Marine Corps Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=106419","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.82352814302689,212
"t.3","9744-B","Regulations Governing the Furnishing of Clothing in Kind Or Payment of Cash Allowances in Liew Thereof to Enlisted Personnel of the Navy, the Coast Guard, the Naval Resere, and the Coast Guard Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=78034","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.809708460364004,212
"t.3","10957","Assigning Authority With Respect to Ordering Persons and Units in the Ready Reserve to Active Duty and With Respect to the Extension of Enlistments and Other Periods of Service in the Armed Forces","http://www.presidency.ucsb.edu/ws/index.php?pid=58895","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.807691715977469,212
"t.3","9785","Amendment of Executive Order 9744-B of June 29, 1946, Prescribing Regulations Governing the Furnishing of Clothing in Kind or Payment of Cash Allowances in Liew Thereof to Enlisted Personnel of the Navy, the Coast Guard, the Naval Reserve and the Coast Guard Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=77960","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.782607523632547,212
"t.3","10023","Amendment of Executive Order 9984 of July 31, 1948, Prescribing Regulations Governing the Furnishing of Clothing in Kind or Payment of Cash Allowances in Lieu Thereof to Enlisted Personnel of the Navy, Coast Guard, Naval Reserve, and Coast Guard Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=78166","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.779140283790889,212
"t.3","9869","Amendment of Executive Order No. 9744-B or June 29, 1946, Prescribing Regulations Governing the Furnishing of Clothing in Kind or Payment of Cash Allowances in Lieu Thereof to Enlisted Personnel of the Navy, the Coast Guard, the Naval Reserve, and the Coast Guard Reserve","http://www.presidency.ucsb.edu/ws/index.php?pid=78125","reserve, guard, coast, active, force, duty, member, armed, navy, service","disperse, enlistment, ready, relieved, dispersed, geodetic, petty, clothing, guard, recalled",0.75999829334016,212
"t.30","12777","Implementation of Section 311 of the Federal Water Pollution Control Act of October 18, 1972, as Amended, and the Oil Pollution Act of 1990","http://www.presidency.ucsb.edu/ws/index.php?pid=20119","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",1,95
"t.30","12580","Superfund Implementation","http://www.presidency.ucsb.edu/ws/index.php?pid=34374","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",1,95
"t.30","12327","Exemption for Fort Allen","http://www.presidency.ucsb.edu/ws/index.php?pid=44328","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",0.888888103256357,95
"t.30","12316","Responses to Environmental Damage","http://www.presidency.ucsb.edu/ws/index.php?pid=44165","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",0.883435425997781,95
"t.30","12244","Cuban and Haitian Refugees","http://www.presidency.ucsb.edu/ws/index.php?pid=45210","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",0.872726595042554,95
"t.30","12286","Responses to Environmental Damage","http://www.presidency.ucsb.edu/ws/index.php?pid=44584","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",0.870437821008095,95
"t.30","11548","Delegating Functions of the President Under the Federal Water Pollution Control Act, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=105879","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",0.821882787845909,95
"t.30","13016","Amendment to Executive Order 12580","http://www.presidency.ucsb.edu/ws/index.php?pid=53206","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",0.821191627560758,95
"t.30","13638","Amendments to Executive Order 12777","http://www.presidency.ucsb.edu/ws/index.php?pid=103360","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",0.810218455965194,95
"t.30","11735","Assignment of Functions Under Section 311 of the Federal Water Pollution Control Act, as Amended","http://www.presidency.ucsb.edu/ws/index.php?pid=59119","administrator, subsection, delegated, facility, pollution, water, function, agency, head, control","deepwater, onshore, noise, abatement, offshore, pollution, spill, shoreline, effluent, allen",0.763358644601199,95
"t.31","13677","Climate-Resilient International Development","http://www.presidency.ucsb.edu/ws/index.php?pid=107669","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.772256672410627,281
"t.31","13199","Establishment of White House Office of Faith-Based and Community Initiatives","http://www.presidency.ucsb.edu/ws/index.php?pid=61481","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.768707038734314,281
"t.31","13623","Preventing and Responding to Violence Against Women and Girls Globally","http://www.presidency.ucsb.edu/ws/index.php?pid=101708","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.656419235863121,281
"t.31","13280","Responsibilities of the Department of Agriculture and the Agency for International Development With Respect to Faith-Based and Community Initiatives","http://www.presidency.ucsb.edu/ws/index.php?pid=61376","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.625785887623377,281
"t.31","13397","Responsibilities of the Department of Homeland Security With Respect to Faith-Based and Community Initiatives","http://www.presidency.ucsb.edu/ws/index.php?pid=65328","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.619496390570578,281
"t.31","13602","Establishing a White House Council on Strong Cities, Strong Communities","http://www.presidency.ucsb.edu/ws/index.php?pid=100048","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.591240626831659,281
"t.31","13653","Preparing the United States for the Impacts of Climate Change","http://www.presidency.ucsb.edu/ws/index.php?pid=104370","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.567567444954654,281
"t.31","13198","Agency Responsibilities With Respect to Faith-Based and Community Initiatives","http://www.presidency.ucsb.edu/ws/index.php?pid=45708","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.554123254995805,281
"t.31","13578","Coordinating Policies on Automotive Communities and Workers","http://www.presidency.ucsb.edu/ws/index.php?pid=90597","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.549179837410103,281
"t.31","13342","Responsibilities of the Departments of Commerce and Veterans Affairs and the Small Business Administration With Respect to Faith-Based and Community Initiatives","http://www.presidency.ucsb.edu/ws/index.php?pid=61436","community, group, working, support, chair, organization, economy, based, government, development","stakeholder, resilience, ofbci, resilient, empowerment, web, lesson, prosperity, engagement, millennium",0.536312379451984,281
"t.32","11616","Amending Executive Order No. 11491, Relating to Labor-Management Relations in the Federal Service","http://www.presidency.ucsb.edu/ws/index.php?pid=106664","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",1,99
"t.32","11491","Labor-Management Relations in the Federal Service","http://www.presidency.ucsb.edu/ws/index.php?pid=59075","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",1,99
"t.32","11838","Amending Executive Order No. 11491, as Amended by Executive Orders 11616 and 11636, Relating to Labor-Management Relations in the Federal Service","http://www.presidency.ucsb.edu/ws/index.php?pid=23916","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",0.911144454474562,99
"t.32","11636","Employee-Management Relations in the Foreign Service of the United States","http://www.presidency.ucsb.edu/ws/index.php?pid=60496","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",0.845338874575097,99
"t.32","10988","Employee-Management Cooperation in the Federal Service","http://www.presidency.ucsb.edu/ws/index.php?pid=58926","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",0.836797420293129,99
"t.32","11374","Abolishing the Missile Sites Labor Commission and Providing for the Performance of its Functions","http://www.presidency.ucsb.edu/ws/index.php?pid=59170","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",0.608693431013962,99
"t.32","12128","Employee-Management Relations in the Foreign Service","http://www.presidency.ucsb.edu/ws/index.php?pid=32151","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",0.473681809808686,99
"t.32","11787","Revoking Executive Order No. 10987, Relating to Agency Systems for Appeals From Adverse Actions","http://www.presidency.ucsb.edu/ws/index.php?pid=106802","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",0.465514952457306,99
"t.32","12391","Partial Suspension of Federal Service Labor-Management Relations","http://www.presidency.ucsb.edu/ws/index.php?pid=41952","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",0.405404114932712,99
"t.32","10728","Establishing the President's Committee on Fund-Raising Within the Federal Service","http://www.presidency.ucsb.edu/ws/index.php?pid=106353","employee, organization, labor, agency, management, relation, representative, agreement, policy, service","coerce, arbitrator, grievance, reprisal, freely, arbitration, raising, purely, conciliation, negotiated",0.393835284528622,99
"t.33","13505","Removing Barriers to Responsible Scientific Research Involving Human Stem Cells","http://www.presidency.ucsb.edu/ws/index.php?pid=85830","science, research, technology, national, development, human, policy, government, ostp, nsf","pcast, bioethic, research, science, stem, cell, nstc, behavioral, laboratory, nsf",0.647058650519235,118
"t.33","10668","Amendment of Executive Order No. 2859, of May 11, 1918, Relating to the National Research Council","http://www.presidency.ucsb.edu/ws/index.php?pid=106369","science, research, technology, national, development, human, policy, government, ostp, nsf","pcast, bioethic, research, science, stem, cell, nstc, behavioral, laboratory, nsf",0.565853318263437,118
"t.33","12832","Amendments Relating to the National Research Council","http://www.presidency.ucsb.edu/ws/index.php?pid=368","science, research, technology, national, development, human, policy, government, ostp, nsf","pcast, bioethic, research, science, stem, cell, nstc, behavioral, laboratory, nsf",0.557755369299842,118
"t.33","10521","Administration of Scientific Research by Agencies of the Federal Government","http://www.presidency.ucsb.edu/ws/index.php?pid=59228","science, research, technology, national, development, human, policy, government, ostp, nsf","pcast, bioethic, research, science, stem, cell, nstc, behavioral, laboratory, nsf",0.534759196717222,118
