"Id","Label","num","title","year","president","party","eoMatches.all.num","st.query.topic","stMatch.count","stMatchRatio","st.tm.topic","topic.broad","ostp_flag","pcast_flag","presidentNum"
"13661","13661","13661","Blocking Property of Additional Persons Contributing to the Situation in Ukraine","2014","44-Obama","D",3,TRUE,1,0.000754147812971342,FALSE,"Topic Not Yet Assigned","NA","NA",44
"10952","10952","10952","Assigning Civil Defense Responsibilities to the Secretary of Defense and Others","1961","35-Kennedy","D",21,TRUE,1,0.000750750750750751,FALSE,"Defense/Foreign Affairs","OSTP-FirstDeg","NA",35
"11497","11497","11497","Amending the Selective Service Regulations to Prescribe Random Selection","1969","37-Nixon","R",15,TRUE,1,0.000748502994011976,FALSE,"Defense/Foreign Affairs","NA","NA",37
"10459","10459","10459","Amendment of Executive Order No. 10422 of January 9, 1953, Prescribing Procedures for Making Available to the Secretary General of the United Nations Certain Information Concerning United States Citizens Employed or Being Considered for Employment on the Secretariat of the United Nations","1953","34-Eisenhower","R",5,TRUE,1,0.000741839762611276,FALSE,"Defense/Foreign Affairs","NA","NA",34
"13664","13664","13664","Blocking Property of Certain Persons With Respect to South Sudan","2014","44-Obama","D",0,TRUE,1,0.00074019245003701,FALSE,"Topic Not Yet Assigned","NA","NA",44
"9616","9616","9616","Relating to the United States High Commissioner to the Philippine Islands","1945","33-Truman","D",0,TRUE,1,0.000733675715333822,FALSE,"Energy/Environment","NA","NA",33
"13348","13348","13348","Blocking Property of Certain Persons and Prohibiting the Importation of Certain Goods From Liberia","2004","Bush","R",1,TRUE,1,0.000730994152046784,FALSE,"Defense/Foreign Affairs","NA","NA",43
"12340","12340","12340","Amendments to the Manual for Courts- Martial, United States, 1969 (Revised Edition)","1982","40-Reagan","R",10,TRUE,2,0.000724112961622013,FALSE,"Defense/Foreign Affairs","NA","NA",40
"13382","13382","13382","Blocking Property of Weapons of Mass Destruction Proliferators and Their Supporters","2005","Bush","R",4,TRUE,1,0.000719942404607631,FALSE,"Defense/Foreign Affairs","NA","NA",43
"13712","13712","13712","Blocking Property of Certain Persons Contributing to the Situation in Burundi","2015","44-Obama","D",0,TRUE,1,0.000713775874375446,FALSE,"Topic Not Yet Assigned","NA","NA",44
"13304","13304","13304","Termination of Emergencies With Respect to Yugoslavia and Modification of Executive Order 13219 of June 26, 2001","2003","Bush","R",9,TRUE,1,0.000712758374910905,FALSE,"Defense/Foreign Affairs","NA","NA",43
"10116","10116","10116","Amending Portions of the Selective Service Regulations and Paragraph 2 of Executive Order No. 9988 of August 20, 1948","1950","33-Truman","D",12,TRUE,2,0.000710479573712256,FALSE,"Defense/Foreign Affairs","NA","NA",33
"12851","12851","12851","Administration of Proliferation Sanctions, Middle East Arms Control, and Related Congressional Reporting Responsibilities","1993","42-Clinton","D",4,TRUE,1,0.000706713780918728,FALSE,"Defense/Foreign Affairs","NA","NA",42
"10010","10010","10010","Creating an Emergency Board to Investigate Disputes Between the Akron & Barberton Belt Railroad Company and Other Carriers, and Certain of Their Employees","1948","33-Truman","D",2,TRUE,1,0.000694444444444444,FALSE,"Economics/Commerce","NA","NA",33
"13396","13396","13396","Blocking Property of Certain Persons Contributing to the Conflict in Cote d'Ivoire","2006","Bush","R",1,TRUE,1,0.000691085003455425,FALSE,"Defense/Foreign Affairs","NA","NA",43
"10511","10511","10511","Creating an Emergency Board To Investigate Disputes Between the Akron, Canton and Youngstown Railroad Company and Other Carriers and Certain of Their Employees","1953","34-Eisenhower","R",1,TRUE,1,0.000687285223367698,FALSE,"Economics/Commerce","NA","NA",34
"11023","11023","11023","Providing for the Performance by the Secretary of Commerce of Certain Functions Relating to the Coast and Geodetic Survey","1962","35-Kennedy","D",3,TRUE,1,0.000684462696783025,FALSE,"Science/Technology","NA","NA",35
"11010","11010","11010","Amending Executive Order No. 10713, Relating to the Administration of the Ryukyu Islands","1962","35-Kennedy","D",4,TRUE,1,0.000679809653297077,FALSE,"Energy/Environment","NA","NA",35
"12857","12857","12857","Budget Control","1993","42-Clinton","D",0,TRUE,1,0.000677966101694915,FALSE,"Economics/Commerce","NA","NA",42
"10621","10621","10621","Delegation of Certain Functions of the President to the Secretary of Defense","1955","34-Eisenhower","R",3,TRUE,1,0.000672947510094213,FALSE,"Defense/Foreign Affairs","NA","NA",34
"13140","13140","13140","1999 Amendments to the Manual for Courts-Martial, United States","1999","42-Clinton","D",10,TRUE,2,0.000672947510094213,FALSE,"Defense/Foreign Affairs","NA","NA",42
"12160","12160","12160","Federal Consumer Programs","1979","39-Carter","D",3,TRUE,1,0.000672494956287828,FALSE,"Economics/Commerce","NA","NA",39
"13400","13400","13400","Blocking Property of Persons in Connection With the Conflict in Sudan's Darfur Region","2006","Bush","R",2,TRUE,1,0.000668449197860963,FALSE,"Defense/Foreign Affairs","NA","NA",43
"13726","13726","13726","Blocking Property and Suspending Entry Into the United States of Persons Contributing to the Situation in Libya","2016","44-Obama","D",1,TRUE,1,0.000651465798045603,FALSE,"Topic Not Yet Assigned","NA","NA",44
"12569","12569","12569","Compact of Free Association With the Republic of the Marshall Islands, the Federated States of Micronesia, and the Republic of Palau","1986","40-Reagan","R",2,TRUE,1,0.000650195058517555,FALSE,"Energy/Environment","NA","NA",40
"10659","10659","10659","Amending the Selective Service Regulations","1956","34-Eisenhower","R",26,TRUE,7,0.000637348629700446,FALSE,"Defense/Foreign Affairs","NA","NA",34
"11625","11625","11625","Prescribing Additional Arrangements for Developing and Coordinating a National Program for Minority Business Enterprise","1971","37-Nixon","R",6,TRUE,1,0.000635324015247776,FALSE,"Health/Society","NA","NA",37
"11563","11563","11563","Amending the Selective Service Regulations","1970","37-Nixon","R",13,TRUE,1,0.000632511068943707,FALSE,"Defense/Foreign Affairs","NA","NA",37
"13692","13692","13692","Blocking Property and Suspending Entry of Certain Persons Contributing to the Situation in Venezuela","2015","44-Obama","D",0,TRUE,1,0.000629326620516048,FALSE,"Topic Not Yet Assigned","NA","NA",44
"13599","13599","13599","Blocking Property of the Government of Iran and Iranian Financial Institutions","2012","44-Obama","D",5,TRUE,1,0.000628930817610063,FALSE,"Defense/Foreign Affairs","NA","NA",44
"13667","13667","13667","Blocking Property of Certain Persons Contributing to the Conflict in the Central African Republic","2014","44-Obama","D",0,TRUE,1,0.000628535512256443,FALSE,"Topic Not Yet Assigned","NA","NA",44
"11583","11583","11583","Office of Consumer Affairs","1971","37-Nixon","R",9,TRUE,1,0.000627746390458255,FALSE,"Economics/Commerce","NA","NA",37
"13365","13365","13365","2004 Amendments to the Manual for Courts-Martial, United States","2004","Bush","R",1,TRUE,2,0.000624414611301904,FALSE,"Defense/Foreign Affairs","NA","NA",43
"10422","10422","10422","Prescribing Procedures for Making Available to the Secretary General of the United Nations Certain Information Concerning United States Citizens Employed or Being Considered for Employment on the Secretariat of the United Nations","1953","33-Truman","D",5,TRUE,1,0.000618429189857761,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10000","10000","10000","Regulations Governing Additional Compensation and Credit Granted Certain Employees of the Federal Government Serving Outside the United States","1948","33-Truman","D",15,TRUE,2,0.000617283950617284,FALSE,"Government Operations","NA","NA",33
"10643","10643","10643","Creating an Emergency Board To Investigate Disputes Between the Albany Port District Railroad and Other Carriers and Certain of Their Employees","1955","34-Eisenhower","R",1,TRUE,2,0.000585137507314219,FALSE,"Economics/Commerce","NA","NA",34
"10340","10340","10340","Directing the Secretary of Commerce to Take Possession of and Operate the Plants and Facilities of Certain Steel Companies","1952","33-Truman","D",1,TRUE,1,0.000577034045008655,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10594","10594","10594","Amending the Selective Service Regulations","1955","34-Eisenhower","R",12,TRUE,1,0.000572409845449342,FALSE,"Defense/Foreign Affairs","NA","NA",34
"13553","13553","13553","Blocking Property of Certain Persons With Respect to Serious Human Rights Abuses by the Government of Iran and Taking Certain Other Actions","2010","44-Obama","D",1,TRUE,1,0.000558659217877095,FALSE,"Defense/Foreign Affairs","NA","NA",44
"9988","9988","9988","Prescribing Portions of the Selective Service Regulations","1948","33-Truman","D",19,TRUE,9,0.000555212831585441,FALSE,"Defense/Foreign Affairs","NA","NA",33
"12044","12044","12044","Improving Government Regulations","1978","39-Carter","D",6,TRUE,1,0.000554016620498615,FALSE,"Government Operations","NA","NA",39
"9693","9693","9693","Possession, Control, and Operation of the Transportation Systems, Plants, and Facilities of Certain Towing and Transportation Companies Operating in New York Harbor and Contiguous Waters","1946","33-Truman","D",1,TRUE,1,0.000546149645002731,FALSE,"Defense/Foreign Affairs","NA","NA",33
"13354","13354","13354","National Counterterrorism Center","2004","Bush","R",3,TRUE,1,0.00053850296176629,FALSE,"Health/Society","NA","NA",43
"12383","12383","12383","Amendments to the Manual for Courts- Martial, United States, 1969 (Revised Edition)","1982","40-Reagan","R",10,TRUE,1,0.000533333333333333,FALSE,"Defense/Foreign Affairs","NA","NA",40
"10925","10925","10925","Establishing the President's Committee on Equal Employment Opportunity","1961","35-Kennedy","D",9,TRUE,2,0.000526177321757432,FALSE,"Health/Society","NA","NA",35
"13607","13607","13607","Establishing Principles of Excellence for Educational Institutions Serving Service Members, Veterans, Spouses, and Other Family Members","2012","44-Obama","D",0,TRUE,1,0.000525210084033613,FALSE,"Education/Workforce","NA","NA",44
"13456","13456","13456","Further Amendment of Executive Order 11858 Concerning Foreign Investment in the United States","2008","Bush","R",2,TRUE,1,0.000524383848977452,FALSE,"Defense/Foreign Affairs","OSTP","NA",43
"10053","10053","10053","Regulations Governing the Transportation of Household Goods of Members of the Air Force, Army, Navy, Marine Corps, Coast Guard, Coast and Geoectic Survey, and Public Health Service","1949","33-Truman","D",1,TRUE,7,0.000520407404653929,FALSE,"Defense/Foreign Affairs","NA","NA",33
"12086","12086","12086","Equal Employment Opportunity Functions","1978","39-Carter","D",2,TRUE,1,0.000518403317781234,FALSE,"Health/Society","NA","NA",39
"10809","10809","10809","Amending the Selective Service Regulations","1959","34-Eisenhower","R",12,TRUE,1,0.000515198351365276,FALSE,"Defense/Foreign Affairs","NA","NA",34
"13327","13327","13327","Federal Real Property Asset Management","2004","Bush","R",5,TRUE,1,0.000504795557799091,FALSE,"Government Operations","NA","NA",43
"11636","11636","11636","Employee-Management Relations in the Foreign Service of the United States","1971","37-Nixon","R",9,TRUE,2,0.000494926998267755,FALSE,"Defense/Foreign Affairs","NA","NA",37
"11507","11507","11507","Prevention, Control, and Abatement of Air and Water Pollution at Federal Facilities","1970","37-Nixon","R",3,TRUE,1,0.000494071146245059,FALSE,"Energy/Environment","NA","NA",37
"10202","10202","10202","Prescribing or Amending Portions of the Selective Service Regulations","1951","33-Truman","D",20,TRUE,2,0.000493583415597236,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10913","10913","10913","Amending Executive Order 10584 of December 18, 1954, Prescribing Rules and Regulations Relating to the Administration of the Watershed Protection and Flood Prevention Act","1961","34-Eisenhower","R",1,TRUE,1,0.000490196078431373,FALSE,"Energy/Environment","NA","NA",34
"11781","11781","11781","Providing for an Orderly Termination of the Economic Stabilization Program","1974","37-Nixon","R",8,TRUE,1,0.000481231953801732,FALSE,"Economics/Commerce","NA","NA",37
"12137","12137","12137","Peace Corps","1979","39-Carter","D",11,TRUE,1,0.000478927203065134,FALSE,"Defense/Foreign Affairs","NA","NA",39
"11603","11603","11603","Assigning Additional Functions to the Director of ACTION","1971","37-Nixon","R",8,TRUE,1,0.000476417341591234,FALSE,"Health/Society","NA","NA",37
"11315","11315","11315","Amending the Civil Service Rules to Authorize an Executive Assignment System for Positions in Grades 16, 17, and 18 of the General Schedule","1966","36-Johnson","D",2,TRUE,1,0.000475511174512601,FALSE,"Government Operations","NA","NA",36
"13148","13148","13148","Greening the Government Through Leadership in Environmental Management","2000","42-Clinton","D",12,TRUE,3,0.00047438330170778,FALSE,"Energy/Environment","OSTP-FirstDeg","NA",42
"11835","11835","11835","Prescribing Amendments to the Manual for Courts-Martial, United States, 1969 (Revised Edition)","1975","38-Ford","R",10,TRUE,2,0.000462962962962963,FALSE,"Defense/Foreign Affairs","NA","NA",38
"10328","10328","10328","Prescribing a Portion of the Selective Service Regulations","1952","33-Truman","D",4,TRUE,1,0.00043630017452007,FALSE,"Defense/Foreign Affairs","NA","NA",33
"12286","12286","12286","Responses to Environmental Damage","1981","39-Carter","D",1,TRUE,1,0.000415800415800416,FALSE,"Energy/Environment","NA","NA",39
"13355","13355","13355","Strengthened Management of the Intelligence Community","2004","Bush","R",2,TRUE,1,0.000412711514651259,FALSE,"Defense/Foreign Affairs","NA","NA",43
"9851","9851","9851","Adding Certain Lands to the Mount Vernon Memorial Highway","1947","33-Truman","D",0,TRUE,1,0.000412371134020619,FALSE,"Energy/Environment","NA","NA",33
"13747","13747","13747","Advancing the Global Health Security Agenda to Achieve a World Safe and Secure From Infectious Disease Threats","2016","44-Obama","D",0,TRUE,1,0.000404858299595142,FALSE,"Topic Not Yet Assigned","OSTP","NA",44
"9835","9835","9835","Prescribing Procedures for the Administration of an Employees Loyalty Program in the Executive Branch of the Government","1947","33-Truman","D",8,TRUE,1,0.000403388463089956,FALSE,"Health/Society","NA","NA",33
"12446","12446","12446","Foreign Service Retirement and Disability System","1983","40-Reagan","R",0,TRUE,1,0.000390777647518562,FALSE,"Government Operations","NA","NA",40
"9805","9805","9805","Regulations Governing Payment of Travel and Transportation Expenses of Civilian Officers and Employees of the United States When Transferred from One Official Station to Another for Permanent Duty","1946","33-Truman","D",9,TRUE,1,0.000390472471690746,FALSE,"Government Operations","NA","NA",33
"11222","11222","11222","Prescribing Standards of Ethical Conduct for Government Officers and Employees","1965","36-Johnson","D",11,TRUE,1,0.000376364320662401,FALSE,"Government Operations","NA","NA",36
"10713","10713","10713","Providing for the Administration of the Ryukyu Islands","1957","34-Eisenhower","R",5,TRUE,1,0.000364431486880466,FALSE,"Energy/Environment","NA","NA",34
"11627","11627","11627","Further Providing for the Stabilization of the Economy","1971","37-Nixon","R",11,TRUE,1,0.000363372093023256,FALSE,"Economics/Commerce","NA","NA",37
"9727","9727","9727","Possession, Control, and Operation of Certain Railroads","1946","33-Truman","D",0,TRUE,2,0.000362976406533575,FALSE,"Defense/Foreign Affairs","NA","NA",33
"12988","12988","12988","Civil Justice Reform","1996","42-Clinton","D",6,TRUE,1,0.000361402240693892,FALSE,"Health/Society","OSTP-FirstDeg","NA",42
"11609","11609","11609","Delegating Certain Functions Vested in the President to Other Officers of the Government","1971","37-Nixon","R",16,TRUE,1,0.000352858151023289,FALSE,"Government Operations","NA","NA",37
"12443","12443","12443","Central Intelligence Agency Retirement and Disability System","1983","40-Reagan","R",1,TRUE,1,0.000344708721130645,FALSE,"Government Operations","NA","NA",40
"12315","12315","12315","Amendments to the Manual for Courts-Martial, United States, 1969 (Revised Edition)","1981","40-Reagan","R",10,TRUE,1,0.000342231348391513,FALSE,"Defense/Foreign Affairs","NA","NA",40
"11491","11491","11491","Labor-Management Relations in the Federal Service","1969","37-Nixon","R",9,TRUE,2,0.000331400165700083,FALSE,"Government Operations","NA","NA",37
"12291","12291","12291","Federal Regulation","1981","40-Reagan","R",10,TRUE,1,0.000321750321750322,FALSE,"Government Operations","OSTP-FirstDeg","NA",40
"10684","10684","10684","Including Certain Lands in the Cherokee National Forest","1956","34-Eisenhower","R",1,TRUE,4,0.000300075018754689,FALSE,"Energy/Environment","NA","NA",34
"10988","10988","10988","Employee-Management Cooperation in the Federal Service","1962","35-Kennedy","D",1,TRUE,1,0.000293513354857646,FALSE,"Government Operations","NA","NA",35
"12778","12778","12778","Civil Justice Reform","1991","Bush","R",2,TRUE,1,0.000289184499710815,FALSE,"Health/Society","NA","NA",41
"13673","13673","13673","Fair Pay and Safe Workplaces","2014","44-Obama","D",4,TRUE,1,0.000289184499710815,FALSE,"Topic Not Yet Assigned","NA","NA",44
"13387","13387","13387","2005 Amendments to the Manual for Courts-Martial, United States","2005","Bush","R",2,TRUE,1,0.000288184438040346,FALSE,"Defense/Foreign Affairs","NA","NA",43
"12767","12767","12767","Amendments to the Manual for Courts-Martial, United States, 1984","1991","Bush","R",10,TRUE,1,0.000287191269385411,FALSE,"Defense/Foreign Affairs","NA","NA",41
"11640","11640","11640","Further Providing for the Stabilization of the Economy","1972","37-Nixon","R",10,TRUE,1,0.000284819139846198,FALSE,"Economics/Commerce","NA","NA",37
"13262","13262","13262","Amendments to the Manual for Courts-Martial, United States","2002","Bush","R",2,TRUE,1,0.000255819902788437,FALSE,"Defense/Foreign Affairs","NA","NA",43
"11081","11081","11081","Amending the Manual for Courts-Martial, United States, 1951, to Implement Section 815 of Title 10, United States Code, Relating to Nonjudicial Punishment","1963","35-Kennedy","D",1,TRUE,1,0.000131943528169943,FALSE,"Defense/Foreign Affairs","NA","NA",35
"10214","10214","10214","Prescribing the Manual for Courts-Martial, United States, 1951","1951","33-Truman","D",7,TRUE,5,9.59471906662573e-05,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10003","10003","10003","Providing for the Investigation of and Report on Displaced Persons Seeking Admission Into the United States","1948","33-Truman","D",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10004","10004","10004","Prescribing Procedures for the Administration of the Reciprocal Trade-Agreements Program","1948","33-Truman","D",3,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10005","10005","10005","Establishing the President's Advisory Commission on the Relation of Federal Laws to Puerto Rico","1948","33-Truman","D",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10006","10006","10006","Preparation, Presentation, Filing, and Publicaton of Executive Orders and Proclamations","1948","33-Truman","D",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",33
"10007","10007","10007","Organization of the Reserve Units of the Armed Forces","1948","33-Truman","D",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10009","10009","10009","Revoking in Part Executive Orders No. 589 of March 14, 1907, and No. 1712 of February 24, 1913","1948","33-Truman","D",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10011","10011","10011","Authorizing the Secretary of State to Exercise Certain Powers of the President With Respect to the Granting of Allowances and Allotments to Government Personnel on Foreign Duty","1948","33-Truman","D",12,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10012","10012","10012","Excluding From the Provisions of the Classification Act of 1923, as Amended, Positions Filled by Patients in Government Hospitals","1948","33-Truman","D",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",33
"10013","10013","10013","Establishing the President's Committee on Religious and Moral Welfare and Character Guidance in the Armed Forces","1948","33-Truman","D",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10014","10014","10014","Directing Federal Agencies to Cooperate With Sate and Local Authorities in Preventing Pollution of Surface and Underground Waters","1948","33-Truman","D",1,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10016","10016","10016","Coat of Arms, Seal, and Flag of the Vice President of the United States","1948","33-Truman","D",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",33
"10017","10017","10017","Amendment of the Regulations Governing the Appointment of Postmasters of the Fourth Class","1948","33-Truman","D",3,FALSE,0,0,FALSE,"Government Operations","NA","NA",33
"10018","10018","10018","Transferring the Control and Jurisdiction Over Certain Tracts of Land in Puerto Rico From the Secretary of the Interior to the Secretary of Agriculture for Forest Purposes","1948","33-Truman","D",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10019","10019","10019","Excusing Federal Employees From Duty One-Half Day on December 24, 1948","1948","33-Truman","D",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",33
"10020","10020","10020","Prescribing the Manual for Courts-Martial, U.S. Army 1949","1948","33-Truman","D",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10021","10021","10021","Further Exemption of Harry B. Mitchell From Compulsory Retirement for Age","1948","33-Truman","D",1,FALSE,0,0,FALSE,"Health/Society","NA","NA",33
"10022","10022","10022","Transferring the Use, Possession, and Control of Certain Lands From the Department of the Army to the Tennessee Valley Authority Tennessee","1948","33-Truman","D",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10023","10023","10023","Amendment of Executive Order 9984 of July 31, 1948, Prescribing Regulations Governing the Furnishing of Clothing in Kind or Payment of Cash Allowances in Lieu Thereof to Enlisted Personnel of the Navy, Coast Guard, Naval Reserve, and Coast Guard Reserve","1948","33-Truman","D",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10024","10024","10024","Restoration of Lands to Location and Entry Under the Mining Laws of the United States","1948","33-Truman","D",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10025","10025","10025","Designating Public International Organizations Entitled to Enjoy Certain Privileges, Exemptions, and Immunities","1948","33-Truman","D",8,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10026","10026","10026","Adopting the Manual for Courts-Martial, U.S. Army, 1949, for Use in the Department of the Air Force","1949","33-Truman","D",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10027","10027","10027","Extension of Trust Periods on Indian Lands Expiring During the Calendar Year 1949","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10029","10029","10029","Creating an Emergency Board to Investigate a Dispute Between the Northwest Airlines, Inc., and Certain of Its Employees","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",33
"10030","10030","10030","Administration and Supervision of the District of Columbia National Guard","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10031","10031","10031","Separation of Officers of the Public Health Service on Grounds of Disloyalty","1949","33-Truman","D",5,FALSE,0,0,FALSE,"Health/Society","NA","NA",33
"10033","10033","10033","Regulations Governing the Providing of Statistical Information to Intergovernmental Organizations","1949","33-Truman","D",3,FALSE,0,0,FALSE,"Government Operations","NA","NA",33
"10034","10034","10034","Further Exemption of John Monroe Johnson From Compulsory Retirement for Age","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Health/Society","NA","NA",33
"10035","10035","10035","Designating the Honorable Luis Negron-Fernandez as Acting Judge of the District Court of the United States for Puerto Rico for the Year 1949","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10036","10036","10036","Restoration of Lands to Location and Entry Under the Mining Laws of the United States","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10037","10037","10037","Creating an Emergency Board to Investigate a Dispute Between the Denver & Rio Grande Western Railroad Company and Certain of Its Employees","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",33
"10038","10038","10038","Creating an Emergency Board to Investigate Dispute Between the Carriers Represented by the Eastern Carriers' Conference Committee, Western Carriers' Conference Committee and Southeastern Carriers' Conference Committee, and Certain of Their Employees","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",33
"10039","10039","10039","Authorizing the Civil Service Commission to Confer a Competitive Status Upon Miss Winifred R. Donnellon","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Government Operations","NA","NA",33
"10040","10040","10040","Amendment of Executive Order No. 9999, Suspending Certain Statutory Provisions Relating to Employment in the Canal Zone","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10041","10041","10041","Restoring Certain Lands of the United States Naval Reservation at Hanapepe, Kona, Kauai, to the Jurisdiction of the Territory of Hawaii","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10042","10042","10042","Making Certain Changes in the Customs Field Organization","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Health/Society","NA","NA",33
"10043","10043","10043","Changing the Name of the President's Committee on Religious and Moral Welfare and Character Guidance in the Armed Forces","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10046","10046","10046","Transferring Certain Lands from the Department of Agriculture to the Department of the Interior and Withdrawing Public Lands for the Use of the Department of Agriculture in Arizona, Colorado, Nevada, New Mexico, North Dakota, Oklahoma, Oregon, South Dakota, Utah, and Wyoming","1949","33-Truman","D",3,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10047","10047","10047","Restoring a Portion of Honolulu Harbor to the Jurisdicton of the Territory of Hawaii","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10048","10048","10048","Creating an Emergency Board To Investigate a Dispute Between the Southern Pacific Company (Pacific Lines) and Certain of its Employees","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",33
"10049","10049","10049","Delegating the Authority of the President to Prescribe Clothing Allowances, and Cash Allowances in Lieu Thereof, to Enlisted Men in the Armed Forces","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10050","10050","10050","Creating an Emergency Board to Investigate a Dispute Between the Railway Express Agency, Inc., and Certain of Its Employees","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",33
"10051","10051","10051","Creating an Emergency Board to Investigate a Dispute Between the Aliquippa and Southern Railroad Company and Certain or Its Employees","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",33
"10052","10052","10052","Enlarging Naval Petroleum Reserve No. 1; Revoking in Part Public Land Order No. 460 of April 1, 1948","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10054","10054","10054","Modifying Executive Order No. 9721, Providing for the Transfer of Personnel to Certain Public Internationtal Organizations","1949","33-Truman","D",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10055","10055","10055","Amendment of Executive Order No. 9 of January 17, 1873. Relating to the Holding of Local Offices by Federal Officers and Employees","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Government Operations","NA","NA",33
"10056","10056","10056","Creating an Emergency Board to Investigate a Dispute Between the Union Railroad Company (Pittsburgh) and Certain of Its Employees","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Economics/Commerce","NA","NA",33
"10057","10057","10057","Transferring to the American Battle Monuments Commission Functions Pertaining to Certain United States Military Cemeteries","1949","33-Truman","D",1,FALSE,0,0,FALSE,"Energy/Environment","NA","NA",33
"10058","10058","10058","Restoring Certain Lands at Keaukaha, Waiakea, South Hilo, Hawaii, to the Jurisdiction of the Territory of Hawaii","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10059","10059","10059","Amendment of Executive Order No. 9195 of July 7, 1942, as Amended, Prescribing Regulations Relating to Aerial Flights by Personnel of the Army, Navy, Marine Corps, Coast Guard, and National Guard, and Officers of the Public Health Service Detailed for Duty with the Coast Guard","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10060","10060","10060","Restoring Certain Land Comprising the Keaahala Military Reservation to the Jurisdiction of the Territory of Hawaii","1949","33-Truman","D",0,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10061","10061","10061","Amendment of Executive Order No. 9871 as Amended, Prescribing Regulations Governing the Granting of Allowances for Quarters and Subsistence to Enlisted Men of the Army, Air Force, Navy, Marine Corps, and Coast Guard, and Per Diem Allowances to Members of Such Services and Coast and Geodetic Survey and Public Health Service on Duty Outside the Continental United States or in Alaska","1949","33-Truman","D",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10062","10062","10062","Establishing the Position of United States High Commissioner for Germany","1949","33-Truman","D",5,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
"10063","10063","10063","Defining Certain Functions of the United States High Commissioner for Germany","1949","33-Truman","D",2,FALSE,0,0,FALSE,"Defense/Foreign Affairs","NA","NA",33
